,id,smoker_pred,smoker_prob
82856,242112,1,0.7362093
82857,242113,0,0.10316949
82858,242114,1,0.5370559
82859,242115,0,0.08771567
82860,242116,0,0.06661572
82861,242117,1,0.5275733
82862,242118,1,0.6242044
82863,242119,0,0.04495017
82864,242120,0,0.45039535
82865,242121,1,0.5739121
82866,242122,1,0.69488317
82867,242123,1,0.72726816
82868,242124,1,0.5341494
82869,242125,1,0.8388356
82870,242126,0,0.19336715
82871,242127,0,0.4978155
82872,242128,1,0.82461214
82873,242129,1,0.7010852
82874,242130,0,0.38858616
82875,242131,0,0.353978
82876,242132,0,0.46663722
82877,242133,1,0.8097491
82878,242134,0,0.38612992
82879,242135,1,0.60823524
82880,242136,1,0.8956153
82881,242137,0,0.03698645
82882,242138,0,0.006768879
82883,242139,0,0.007253793
82884,242140,1,0.76161927
82885,242141,1,0.7269144
82886,242142,1,0.62784815
82887,242143,1,0.8091058
82888,242144,0,0.10202155
82889,242145,0,0.03104931
82890,242146,1,0.5480038
82891,242147,0,0.09462201
82892,242148,1,0.73596096
82893,242149,0,0.095118806
82894,242150,0,0.018572422
82895,242151,0,0.41957235
82896,242152,1,0.75345325
82897,242153,0,0.012071783
82898,242154,1,0.6888899
82899,242155,0,0.20381024
82900,242156,1,0.67555106
82901,242157,1,0.5309016
82902,242158,0,0.13743463
82903,242159,1,0.6331233
82904,242160,0,0.02455162
82905,242161,0,0.41557503
82906,242162,1,0.6588637
82907,242163,0,0.11762914
82908,242164,0,0.047073748
82909,242165,0,0.33528838
82910,242166,1,0.57021916
82911,242167,1,0.6150462
82912,242168,1,0.6042109
82913,242169,1,0.6266847
82914,242170,0,0.022347122
82915,242171,1,0.55256784
82916,242172,0,0.24481885
82917,242173,1,0.6397554
82918,242174,1,0.76110256
82919,242175,0,0.017597653
82920,242176,0,0.2578634
82921,242177,0,0.20633456
82922,242178,1,0.6066066
82923,242179,1,0.96461755
82924,242180,0,0.009823333
82925,242181,1,0.7224239
82926,242182,0,0.3639883
82927,242183,1,0.66447335
82928,242184,0,0.41482267
82929,242185,0,0.31319678
82930,242186,1,0.6341516
82931,242187,0,0.40986592
82932,242188,0,0.01666651
82933,242189,1,0.57337433
82934,242190,0,0.16951106
82935,242191,1,0.81244785
82936,242192,1,0.7770898
82937,242193,0,0.028889896
82938,242194,1,0.5635782
82939,242195,0,0.2697342
82940,242196,1,0.6462215
82941,242197,0,0.0142288115
82942,242198,0,0.32130092
82943,242199,0,0.41102323
82944,242200,0,0.045429442
82945,242201,1,0.723143
82946,242202,1,0.8902838
82947,242203,0,0.32004517
82948,242204,0,0.08828027
82949,242205,0,0.40167332
82950,242206,1,0.61902183
82951,242207,0,0.35320655
82952,242208,0,0.030207071
82953,242209,0,0.052380193
82954,242210,1,0.61029726
82955,242211,0,0.18404569
82956,242212,1,0.749464
82957,242213,0,0.08255241
82958,242214,1,0.6980581
82959,242215,0,0.2526302
82960,242216,1,0.7366959
82961,242217,0,0.051485393
82962,242218,1,0.61162406
82963,242219,1,0.70562387
82964,242220,0,0.2866232
82965,242221,0,0.031912107
82966,242222,0,0.3687961
82967,242223,1,0.60951
82968,242224,1,0.59231067
82969,242225,1,0.83782446
82970,242226,0,0.4479905
82971,242227,1,0.53056514
82972,242228,0,0.014637181
82973,242229,0,0.16861205
82974,242230,0,0.34711203
82975,242231,0,0.0676872
82976,242232,1,0.58620405
82977,242233,1,0.6928259
82978,242234,0,0.034938592
82979,242235,1,0.7357635
82980,242236,0,0.45247436
82981,242237,1,0.65123165
82982,242238,0,0.11615776
82983,242239,0,0.41410634
82984,242240,0,0.35937855
82985,242241,1,0.72033054
82986,242242,0,0.122674674
82987,242243,1,0.6561032
82988,242244,1,0.6301605
82989,242245,1,0.7836696
82990,242246,0,0.011350011
82991,242247,0,0.34956715
82992,242248,0,0.014717083
82993,242249,0,0.01772059
82994,242250,1,0.57496446
82995,242251,0,0.021521298
82996,242252,1,0.8059569
82997,242253,0,0.03270446
82998,242254,1,0.7531179
82999,242255,1,0.53070563
83000,242256,0,0.42234448
83001,242257,0,0.0040725605
83002,242258,0,0.0012745102
83003,242259,0,0.030694084
83004,242260,0,0.059697054
83005,242261,1,0.73936856
83006,242262,0,0.40743244
83007,242263,1,0.7967678
83008,242264,1,0.7344983
83009,242265,0,0.11600419
83010,242266,1,0.7686858
83011,242267,0,0.07792827
83012,242268,0,0.23614469
83013,242269,1,0.6421946
83014,242270,1,0.81809145
83015,242271,0,0.004807001
83016,242272,0,0.01887397
83017,242273,0,0.018928155
83018,242274,1,0.64633197
83019,242275,0,0.34246767
83020,242276,1,0.7074565
83021,242277,0,0.04957455
83022,242278,0,0.32368216
83023,242279,1,0.8632186
83024,242280,0,0.019529987
83025,242281,1,0.669209
83026,242282,0,0.07643212
83027,242283,1,0.7984117
83028,242284,0,0.1415614
83029,242285,0,0.029633947
83030,242286,1,0.60879403
83031,242287,1,0.5834783
83032,242288,0,0.37286747
83033,242289,0,0.0067345165
83034,242290,1,0.84722114
83035,242291,1,0.7046184
83036,242292,1,0.68276536
83037,242293,0,0.025608618
83038,242294,1,0.8895577
83039,242295,1,0.51095885
83040,242296,0,0.43034047
83041,242297,1,0.5669056
83042,242298,1,0.9273537
83043,242299,0,0.0013008831
83044,242300,1,0.7301238
83045,242301,0,0.17048556
83046,242302,1,0.7878596
83047,242303,1,0.70200557
83048,242304,0,0.49194774
83049,242305,0,0.17123538
83050,242306,0,0.48139358
83051,242307,1,0.75903803
83052,242308,0,0.10103478
83053,242309,1,0.8203104
83054,242310,1,0.8380046
83055,242311,0,0.029449167
83056,242312,0,0.38604113
83057,242313,1,0.6088921
83058,242314,1,0.699522
83059,242315,1,0.827367
83060,242316,0,0.03430349
83061,242317,0,0.41627735
83062,242318,0,0.04084355
83063,242319,0,0.18022197
83064,242320,0,0.011565948
83065,242321,0,0.44064662
83066,242322,1,0.52545583
83067,242323,1,0.6531239
83068,242324,1,0.5609044
83069,242325,1,0.6451225
83070,242326,0,0.010002015
83071,242327,1,0.5519139
83072,242328,0,0.0091492655
83073,242329,0,0.18948522
83074,242330,0,0.006028334
83075,242331,0,0.12112687
83076,242332,1,0.5469236
83077,242333,1,0.8451865
83078,242334,1,0.5059997
83079,242335,0,0.42369646
83080,242336,0,0.012345302
83081,242337,1,0.6140228
83082,242338,0,0.025580414
83083,242339,1,0.64408624
83084,242340,1,0.7241751
83085,242341,0,0.465218
83086,242342,1,0.57214606
83087,242343,1,0.5363229
83088,242344,1,0.8213649
83089,242345,1,0.7999291
83090,242346,1,0.8188043
83091,242347,0,0.0022618468
83092,242348,1,0.80368507
83093,242349,1,0.70209086
83094,242350,0,0.09653311
83095,242351,0,0.4583991
83096,242352,1,0.61289203
83097,242353,1,0.6961195
83098,242354,1,0.7592982
83099,242355,1,0.55891824
83100,242356,1,0.6700259
83101,242357,0,0.46995318
83102,242358,1,0.8333246
83103,242359,0,0.002631102
83104,242360,1,0.59986657
83105,242361,1,0.70576215
83106,242362,0,0.10950493
83107,242363,0,0.014312806
83108,242364,0,0.4361875
83109,242365,1,0.8108373
83110,242366,0,0.19518414
83111,242367,1,0.5843264
83112,242368,1,0.6917436
83113,242369,0,0.4180565
83114,242370,1,0.5084066
83115,242371,0,0.014322974
83116,242372,1,0.7837195
83117,242373,0,0.18089914
83118,242374,1,0.82571286
83119,242375,0,0.495982
83120,242376,1,0.5771017
83121,242377,1,0.76909614
83122,242378,1,0.8076682
83123,242379,1,0.6708479
83124,242380,1,0.5398502
83125,242381,1,0.67718977
83126,242382,0,0.055363648
83127,242383,0,0.10721883
83128,242384,1,0.5649082
83129,242385,0,0.16651937
83130,242386,0,0.013550251
83131,242387,1,0.7176329
83132,242388,1,0.6539574
83133,242389,0,0.009974088
83134,242390,1,0.71912193
83135,242391,0,0.013707935
83136,242392,1,0.65268874
83137,242393,1,0.6334425
83138,242394,1,0.7968628
83139,242395,1,0.5054107
83140,242396,1,0.6673394
83141,242397,0,0.32901624
83142,242398,1,0.5847536
83143,242399,1,0.7789975
83144,242400,1,0.503953
83145,242401,0,0.005921364
83146,242402,0,0.07725789
83147,242403,0,0.039134145
83148,242404,0,0.13468808
83149,242405,0,0.009393175
83150,242406,0,0.14610104
83151,242407,0,0.15958329
83152,242408,1,0.7945086
83153,242409,0,0.4635191
83154,242410,1,0.79843444
83155,242411,1,0.84740484
83156,242412,0,0.47943357
83157,242413,0,0.055335674
83158,242414,0,0.026328815
83159,242415,0,0.022268934
83160,242416,1,0.81548357
83161,242417,0,0.42574182
83162,242418,1,0.73043144
83163,242419,0,0.01594522
83164,242420,1,0.5088395
83165,242421,0,0.4319724
83166,242422,1,0.6157046
83167,242423,1,0.68120563
83168,242424,0,0.017592363
83169,242425,1,0.7542157
83170,242426,0,0.015770175
83171,242427,1,0.8173277
83172,242428,0,0.07966286
83173,242429,0,0.008439285
83174,242430,1,0.86137885
83175,242431,0,0.019742155
83176,242432,1,0.6567296
83177,242433,0,0.033609696
83178,242434,1,0.7661663
83179,242435,0,0.049301416
83180,242436,0,0.33524546
83181,242437,1,0.5756824
83182,242438,1,0.72780263
83183,242439,1,0.82243437
83184,242440,0,0.0036303923
83185,242441,1,0.5761672
83186,242442,0,0.034675106
83187,242443,0,0.35998428
83188,242444,0,0.4307876
83189,242445,1,0.5121886
83190,242446,1,0.81495416
83191,242447,1,0.68026507
83192,242448,0,0.12925617
83193,242449,0,0.2569011
83194,242450,1,0.78272736
83195,242451,1,0.694798
83196,242452,1,0.6320162
83197,242453,1,0.9246833
83198,242454,0,0.33430654
83199,242455,0,0.13882779
83200,242456,1,0.5524527
83201,242457,0,0.03106406
83202,242458,1,0.8949975
83203,242459,1,0.59818757
83204,242460,0,0.019587375
83205,242461,1,0.619432
83206,242462,0,0.008714263
83207,242463,0,0.104031004
83208,242464,1,0.67912287
83209,242465,1,0.73140055
83210,242466,0,0.49316865
83211,242467,0,0.02802653
83212,242468,0,0.024935838
83213,242469,0,0.2608413
83214,242470,1,0.57314175
83215,242471,1,0.87907
83216,242472,1,0.6233582
83217,242473,1,0.7718873
83218,242474,1,0.56612706
83219,242475,0,0.06695413
83220,242476,1,0.5962727
83221,242477,1,0.76895064
83222,242478,0,0.061905164
83223,242479,0,0.06959925
83224,242480,0,0.06113219
83225,242481,0,0.0042478275
83226,242482,0,0.3068015
83227,242483,1,0.7593057
83228,242484,0,0.0034884713
83229,242485,1,0.82283187
83230,242486,0,0.020491475
83231,242487,0,0.024638526
83232,242488,0,0.033516273
83233,242489,0,0.2304041
83234,242490,0,0.0010905578
83235,242491,1,0.8194278
83236,242492,0,0.46044958
83237,242493,1,0.7221222
83238,242494,0,0.3383191
83239,242495,0,0.21769834
83240,242496,0,0.4941975
83241,242497,0,0.40167108
83242,242498,1,0.79094523
83243,242499,0,0.13876355
83244,242500,0,0.0022217967
83245,242501,1,0.6381921
83246,242502,0,0.11635809
83247,242503,1,0.66800225
83248,242504,1,0.58348167
83249,242505,1,0.77330714
83250,242506,1,0.82607317
83251,242507,1,0.74260277
83252,242508,0,0.11503308
83253,242509,1,0.76338446
83254,242510,1,0.6291581
83255,242511,0,0.015434658
83256,242512,1,0.5498091
83257,242513,1,0.84988254
83258,242514,0,0.26897374
83259,242515,0,0.030649623
83260,242516,1,0.6568015
83261,242517,0,0.16737941
83262,242518,0,0.34008282
83263,242519,0,0.43607897
83264,242520,1,0.82440716
83265,242521,1,0.6744177
83266,242522,1,0.818269
83267,242523,1,0.78883535
83268,242524,1,0.8589263
83269,242525,1,0.85054237
83270,242526,0,0.00757002
83271,242527,0,0.06226313
83272,242528,0,0.016787859
83273,242529,0,0.27356675
83274,242530,1,0.7867147
83275,242531,0,0.06074508
83276,242532,1,0.86135375
83277,242533,1,0.8461177
83278,242534,1,0.5335785
83279,242535,0,0.0098942
83280,242536,1,0.86903816
83281,242537,0,0.052269064
83282,242538,1,0.50065476
83283,242539,0,0.4790352
83284,242540,1,0.64592296
83285,242541,1,0.75194955
83286,242542,1,0.705172
83287,242543,0,0.465793
83288,242544,0,0.48561227
83289,242545,0,0.03498425
83290,242546,1,0.7506045
83291,242547,0,0.48340917
83292,242548,1,0.89776355
83293,242549,1,0.50532013
83294,242550,0,0.081922635
83295,242551,1,0.7607911
83296,242552,0,0.06497396
83297,242553,1,0.7484585
83298,242554,1,0.7980728
83299,242555,0,0.11664644
83300,242556,1,0.89511025
83301,242557,1,0.559693
83302,242558,0,0.04314319
83303,242559,1,0.6113768
83304,242560,1,0.7022297
83305,242561,0,0.0021099378
83306,242562,1,0.5957262
83307,242563,0,0.106534004
83308,242564,0,0.027987342
83309,242565,1,0.8591599
83310,242566,0,0.47745955
83311,242567,0,0.30895877
83312,242568,0,0.085939094
83313,242569,1,0.52939487
83314,242570,1,0.7016504
83315,242571,1,0.95358336
83316,242572,0,0.39603606
83317,242573,1,0.7453395
83318,242574,1,0.5637895
83319,242575,1,0.8135082
83320,242576,1,0.5107543
83321,242577,0,0.022197058
83322,242578,1,0.5735045
83323,242579,0,0.4762832
83324,242580,1,0.9166444
83325,242581,1,0.5440147
83326,242582,1,0.8289195
83327,242583,1,0.50688064
83328,242584,1,0.70785815
83329,242585,0,0.053265378
83330,242586,0,0.37502477
83331,242587,1,0.87625974
83332,242588,0,0.023593327
83333,242589,0,0.04691819
83334,242590,1,0.50732106
83335,242591,0,0.24287367
83336,242592,1,0.6561328
83337,242593,1,0.6573095
83338,242594,1,0.80336773
83339,242595,1,0.5053434
83340,242596,1,0.56638277
83341,242597,0,0.14842317
83342,242598,0,0.026493726
83343,242599,0,0.028834326
83344,242600,1,0.55837524
83345,242601,1,0.6395355
83346,242602,0,0.0021562963
83347,242603,0,0.12171591
83348,242604,1,0.5706841
83349,242605,1,0.7806304
83350,242606,0,0.0072579496
83351,242607,1,0.8934894
83352,242608,1,0.7042175
83353,242609,1,0.6685723
83354,242610,0,0.14526449
83355,242611,1,0.73586977
83356,242612,0,0.3199768
83357,242613,0,0.09415597
83358,242614,0,0.40005174
83359,242615,1,0.70126253
83360,242616,0,0.05494477
83361,242617,1,0.8176357
83362,242618,1,0.7747489
83363,242619,0,0.40216658
83364,242620,1,0.57151306
83365,242621,0,0.4940935
83366,242622,1,0.82905805
83367,242623,0,0.33569267
83368,242624,0,0.16183731
83369,242625,0,0.24943335
83370,242626,1,0.68705314
83371,242627,0,0.0370263
83372,242628,1,0.51020855
83373,242629,0,0.019683303
83374,242630,0,0.07746823
83375,242631,0,0.29306272
83376,242632,1,0.68418753
83377,242633,1,0.8171878
83378,242634,1,0.68957454
83379,242635,1,0.8270331
83380,242636,0,0.014722451
83381,242637,1,0.79848456
83382,242638,1,0.8901982
83383,242639,1,0.815541
83384,242640,1,0.5832687
83385,242641,1,0.9192737
83386,242642,0,0.31805903
83387,242643,0,0.43896133
83388,242644,1,0.5555955
83389,242645,1,0.7545367
83390,242646,0,0.12869743
83391,242647,1,0.6484699
83392,242648,1,0.74200416
83393,242649,0,0.05271426
83394,242650,1,0.60876656
83395,242651,0,0.03577238
83396,242652,0,0.40496272
83397,242653,1,0.5120738
83398,242654,0,0.08357185
83399,242655,1,0.80377764
83400,242656,1,0.6396203
83401,242657,1,0.7470734
83402,242658,1,0.7413751
83403,242659,1,0.6157984
83404,242660,0,0.0035769886
83405,242661,0,0.0028258937
83406,242662,0,0.088741675
83407,242663,1,0.69079316
83408,242664,0,0.21273555
83409,242665,0,0.39310598
83410,242666,1,0.7482666
83411,242667,1,0.6323679
83412,242668,0,0.26952854
83413,242669,0,0.07633227
83414,242670,1,0.7565359
83415,242671,1,0.66919565
83416,242672,0,0.026497861
83417,242673,1,0.603533
83418,242674,1,0.5268458
83419,242675,1,0.80598027
83420,242676,1,0.5624232
83421,242677,0,0.3686882
83422,242678,1,0.6473204
83423,242679,0,0.025336435
83424,242680,1,0.91721505
83425,242681,1,0.8516753
83426,242682,0,0.053737752
83427,242683,0,0.03291721
83428,242684,0,0.29163036
83429,242685,1,0.69678974
83430,242686,0,0.006318761
83431,242687,1,0.7858316
83432,242688,0,0.010477996
83433,242689,1,0.62040335
83434,242690,0,0.39375564
83435,242691,1,0.5246352
83436,242692,0,0.039376885
83437,242693,0,0.48746517
83438,242694,0,0.41964293
83439,242695,0,0.36988756
83440,242696,1,0.5389058
83441,242697,0,0.08713077
83442,242698,0,0.045369677
83443,242699,0,0.1067336
83444,242700,0,0.10300213
83445,242701,1,0.8426045
83446,242702,1,0.57001996
83447,242703,1,0.81005335
83448,242704,0,0.46942115
83449,242705,0,0.0048531364
83450,242706,0,0.072989136
83451,242707,1,0.607417
83452,242708,1,0.6381935
83453,242709,0,0.4692594
83454,242710,1,0.72387505
83455,242711,1,0.853745
83456,242712,1,0.6817656
83457,242713,0,0.40712675
83458,242714,1,0.65815234
83459,242715,0,0.36672264
83460,242716,1,0.7950467
83461,242717,0,0.41332355
83462,242718,1,0.5418424
83463,242719,1,0.81836075
83464,242720,0,0.37861297
83465,242721,0,0.057681937
83466,242722,1,0.6111172
83467,242723,0,0.09681816
83468,242724,1,0.5945643
83469,242725,0,0.35725892
83470,242726,1,0.56953543
83471,242727,1,0.6578526
83472,242728,1,0.70348567
83473,242729,0,0.054002788
83474,242730,1,0.5436189
83475,242731,1,0.7389338
83476,242732,1,0.7035705
83477,242733,1,0.72613436
83478,242734,0,0.44068217
83479,242735,1,0.6027825
83480,242736,0,0.0056662206
83481,242737,1,0.5961631
83482,242738,1,0.55548376
83483,242739,0,0.09363571
83484,242740,1,0.7814257
83485,242741,1,0.912518
83486,242742,1,0.7859998
83487,242743,1,0.7422434
83488,242744,0,0.038087226
83489,242745,1,0.6082049
83490,242746,0,0.013693754
83491,242747,1,0.59096175
83492,242748,0,0.018141795
83493,242749,1,0.5298085
83494,242750,1,0.59797096
83495,242751,1,0.6435472
83496,242752,0,0.0075916266
83497,242753,0,0.005467576
83498,242754,1,0.63098687
83499,242755,0,0.02703193
83500,242756,0,0.35038272
83501,242757,1,0.718273
83502,242758,0,0.07304087
83503,242759,1,0.7508575
83504,242760,0,0.0085291
83505,242761,0,0.0051373737
83506,242762,0,0.4346501
83507,242763,0,0.021861754
83508,242764,1,0.8628799
83509,242765,1,0.65631485
83510,242766,1,0.80868876
83511,242767,1,0.9606903
83512,242768,0,0.04537284
83513,242769,1,0.6849889
83514,242770,1,0.5997007
83515,242771,1,0.53618425
83516,242772,0,0.3884291
83517,242773,1,0.80717504
83518,242774,1,0.8660197
83519,242775,0,0.017892735
83520,242776,1,0.6975423
83521,242777,1,0.79221106
83522,242778,1,0.7017345
83523,242779,0,0.0077510136
83524,242780,1,0.66525346
83525,242781,1,0.59998405
83526,242782,0,0.4094314
83527,242783,0,0.029112246
83528,242784,0,0.4458377
83529,242785,0,0.05918468
83530,242786,0,0.040407054
83531,242787,0,0.22716957
83532,242788,0,0.090444796
83533,242789,1,0.5641631
83534,242790,0,0.050662253
83535,242791,1,0.6931752
83536,242792,0,0.04301695
83537,242793,0,0.18222523
83538,242794,0,0.038529996
83539,242795,1,0.5524292
83540,242796,0,0.0619163
83541,242797,1,0.7331281
83542,242798,1,0.74938256
83543,242799,1,0.58460325
83544,242800,1,0.5522862
83545,242801,0,0.091865644
83546,242802,0,0.15856351
83547,242803,1,0.6689697
83548,242804,1,0.54721045
83549,242805,0,0.10964879
83550,242806,0,0.06538215
83551,242807,1,0.77664346
83552,242808,1,0.7749373
83553,242809,1,0.82510436
83554,242810,0,0.014599445
83555,242811,0,0.01864379
83556,242812,0,0.043303728
83557,242813,1,0.53338677
83558,242814,1,0.66358465
83559,242815,1,0.5496955
83560,242816,1,0.77301526
83561,242817,0,0.01013884
83562,242818,1,0.6530409
83563,242819,1,0.80437875
83564,242820,0,0.017145656
83565,242821,1,0.8065635
83566,242822,1,0.79023373
83567,242823,1,0.6727143
83568,242824,0,0.052191474
83569,242825,1,0.64765173
83570,242826,0,0.010051453
83571,242827,0,0.0007403854
83572,242828,0,0.019171312
83573,242829,1,0.52474177
83574,242830,0,0.42732137
83575,242831,1,0.70931095
83576,242832,1,0.7740978
83577,242833,1,0.62799585
83578,242834,0,0.35869136
83579,242835,0,0.29867616
83580,242836,0,0.3920581
83581,242837,0,0.008948453
83582,242838,1,0.77669847
83583,242839,1,0.5843933
83584,242840,1,0.79209733
83585,242841,0,0.42159685
83586,242842,0,0.01453989
83587,242843,0,0.037252013
83588,242844,0,0.0146165965
83589,242845,1,0.8219263
83590,242846,0,0.39329907
83591,242847,1,0.68695825
83592,242848,0,0.37462008
83593,242849,1,0.85007435
83594,242850,1,0.68700635
83595,242851,1,0.7808353
83596,242852,0,0.2761253
83597,242853,0,0.015037835
83598,242854,1,0.85021675
83599,242855,1,0.60238814
83600,242856,0,0.33272013
83601,242857,0,0.012879204
83602,242858,1,0.62064475
83603,242859,1,0.6547201
83604,242860,1,0.74383515
83605,242861,1,0.60672224
83606,242862,1,0.6153511
83607,242863,1,0.5749557
83608,242864,1,0.7302012
83609,242865,0,0.053532
83610,242866,1,0.59085536
83611,242867,0,0.017491693
83612,242868,0,0.3200073
83613,242869,0,0.34830683
83614,242870,1,0.7081423
83615,242871,1,0.8024462
83616,242872,0,0.16283745
83617,242873,1,0.7458894
83618,242874,1,0.5786106
83619,242875,0,0.0075234696
83620,242876,0,0.0076563805
83621,242877,0,0.009489769
83622,242878,0,0.0038854398
83623,242879,1,0.7115384
83624,242880,1,0.64615154
83625,242881,0,0.004609762
83626,242882,1,0.69163984
83627,242883,0,0.12088967
83628,242884,0,0.11486417
83629,242885,1,0.5547178
83630,242886,1,0.78161466
83631,242887,0,0.014771342
83632,242888,1,0.9186702
83633,242889,0,0.20887199
83634,242890,0,0.010626275
83635,242891,0,0.009185175
83636,242892,1,0.5303597
83637,242893,1,0.7985594
83638,242894,1,0.73978734
83639,242895,0,0.37835184
83640,242896,1,0.6916099
83641,242897,1,0.6415533
83642,242898,0,0.0061551826
83643,242899,1,0.62109774
83644,242900,1,0.75073254
83645,242901,1,0.5644242
83646,242902,1,0.87853605
83647,242903,1,0.84228873
83648,242904,0,0.31037587
83649,242905,1,0.70594096
83650,242906,0,0.005879198
83651,242907,1,0.6899683
83652,242908,1,0.9672316
83653,242909,0,0.03708228
83654,242910,0,0.025213825
83655,242911,1,0.64065194
83656,242912,1,0.6104903
83657,242913,0,0.01926638
83658,242914,1,0.58016497
83659,242915,1,0.8363337
83660,242916,1,0.56384665
83661,242917,0,0.27265668
83662,242918,0,0.27608958
83663,242919,1,0.5519425
83664,242920,0,0.03847235
83665,242921,0,0.29786703
83666,242922,1,0.6755076
83667,242923,1,0.6540545
83668,242924,1,0.63646114
83669,242925,1,0.5207678
83670,242926,0,0.06736941
83671,242927,1,0.8533542
83672,242928,1,0.7499603
83673,242929,0,0.46241575
83674,242930,1,0.65327936
83675,242931,1,0.93374485
83676,242932,0,0.011084943
83677,242933,0,0.031050442
83678,242934,0,0.25542948
83679,242935,0,0.013888384
83680,242936,0,0.45630625
83681,242937,1,0.54619
83682,242938,1,0.74878514
83683,242939,1,0.7599138
83684,242940,1,0.90905565
83685,242941,1,0.72421396
83686,242942,0,0.47724622
83687,242943,0,0.113150924
83688,242944,1,0.70602775
83689,242945,0,0.17946863
83690,242946,0,0.23284963
83691,242947,0,0.01254348
83692,242948,0,0.11894098
83693,242949,1,0.8687257
83694,242950,1,0.6585483
83695,242951,1,0.82509875
83696,242952,0,0.0026772704
83697,242953,0,0.0754646
83698,242954,0,0.36091554
83699,242955,1,0.7442007
83700,242956,0,0.064194046
83701,242957,0,0.46789873
83702,242958,1,0.6906663
83703,242959,0,0.0032376708
83704,242960,0,0.3400744
83705,242961,0,0.4380378
83706,242962,1,0.55504334
83707,242963,1,0.5697929
83708,242964,1,0.81617606
83709,242965,1,0.78543097
83710,242966,1,0.7302551
83711,242967,1,0.64123404
83712,242968,1,0.5151388
83713,242969,0,0.13696785
83714,242970,1,0.65531224
83715,242971,1,0.56059813
83716,242972,1,0.759499
83717,242973,1,0.84193504
83718,242974,0,0.2865917
83719,242975,1,0.80495024
83720,242976,0,0.03159145
83721,242977,0,0.0033475505
83722,242978,1,0.6587238
83723,242979,1,0.7065344
83724,242980,1,0.5168944
83725,242981,0,0.34034643
83726,242982,0,0.013196363
83727,242983,1,0.6351381
83728,242984,0,0.09932978
83729,242985,1,0.5513957
83730,242986,0,0.35698012
83731,242987,0,0.06150345
83732,242988,0,0.18804036
83733,242989,1,0.7275327
83734,242990,1,0.6962173
83735,242991,1,0.53705186
83736,242992,0,0.0075784354
83737,242993,0,0.008358276
83738,242994,1,0.66635305
83739,242995,0,0.050047837
83740,242996,1,0.8671625
83741,242997,0,0.20715748
83742,242998,1,0.78564835
83743,242999,1,0.69543993
83744,243000,0,0.026840307
83745,243001,1,0.8737595
83746,243002,1,0.7529377
83747,243003,0,0.15492778
83748,243004,1,0.79293156
83749,243005,1,0.7180982
83750,243006,1,0.5623186
83751,243007,0,0.107361004
83752,243008,1,0.854485
83753,243009,0,0.056144983
83754,243010,1,0.55238783
83755,243011,0,0.015073337
83756,243012,1,0.6920626
83757,243013,0,0.31702253
83758,243014,0,0.011127448
83759,243015,1,0.78045756
83760,243016,0,0.063889444
83761,243017,1,0.55851984
83762,243018,1,0.7182942
83763,243019,1,0.70587176
83764,243020,1,0.9102869
83765,243021,0,0.0343742
83766,243022,0,0.04140356
83767,243023,1,0.6089075
83768,243024,0,0.098105095
83769,243025,1,0.8004809
83770,243026,1,0.7679669
83771,243027,1,0.8097548
83772,243028,0,0.0029114722
83773,243029,0,0.009392377
83774,243030,1,0.703078
83775,243031,0,0.40232885
83776,243032,1,0.86090165
83777,243033,1,0.8251848
83778,243034,1,0.7591636
83779,243035,1,0.7171662
83780,243036,1,0.673263
83781,243037,1,0.6400372
83782,243038,1,0.8068574
83783,243039,0,0.0047593657
83784,243040,0,0.49720562
83785,243041,0,0.053653028
83786,243042,0,0.018172482
83787,243043,1,0.77809703
83788,243044,0,0.00227913
83789,243045,1,0.5504283
83790,243046,1,0.7600295
83791,243047,1,0.65363044
83792,243048,0,0.13154414
83793,243049,1,0.550232
83794,243050,1,0.6274505
83795,243051,1,0.6742724
83796,243052,1,0.7393081
83797,243053,1,0.8484567
83798,243054,1,0.639968
83799,243055,1,0.7008468
83800,243056,0,0.037568945
83801,243057,1,0.5350619
83802,243058,0,0.0070995972
83803,243059,1,0.9748787
83804,243060,0,0.4758715
83805,243061,1,0.70391876
83806,243062,1,0.83022434
83807,243063,0,0.42881635
83808,243064,1,0.79513305
83809,243065,1,0.7021503
83810,243066,1,0.5452883
83811,243067,0,0.063733004
83812,243068,0,0.014484325
83813,243069,0,0.23652236
83814,243070,1,0.86638665
83815,243071,0,0.17812952
83816,243072,1,0.67728513
83817,243073,1,0.6465951
83818,243074,0,0.021157924
83819,243075,0,0.006481219
83820,243076,0,0.006899994
83821,243077,0,0.46236318
83822,243078,0,0.017242843
83823,243079,1,0.875669
83824,243080,0,0.24617566
83825,243081,1,0.5156366
83826,243082,0,0.024023594
83827,243083,1,0.8988368
83828,243084,1,0.6444506
83829,243085,1,0.64021087
83830,243086,0,0.022542471
83831,243087,1,0.8924006
83832,243088,0,0.40565714
83833,243089,0,0.036047753
83834,243090,0,0.008990376
83835,243091,0,0.24508047
83836,243092,0,0.04855882
83837,243093,1,0.52422637
83838,243094,1,0.7645936
83839,243095,0,0.4043226
83840,243096,0,0.0029038524
83841,243097,1,0.86694014
83842,243098,0,0.009987166
83843,243099,1,0.7328908
83844,243100,1,0.6506184
83845,243101,1,0.86258376
83846,243102,1,0.8442056
83847,243103,0,0.11772186
83848,243104,0,0.027879607
83849,243105,1,0.7566007
83850,243106,0,0.106688276
83851,243107,1,0.7156325
83852,243108,1,0.7151404
83853,243109,0,0.38783705
